"Species","ID_No","Clutch.ID","Date.eggs.hatched","Stocking.density","Date.stocked","Tank.ID","Year","Date.metamorphosed","Mass.g.metamorphosed","Mark","Fate.comments","Mortality","Facility","Person Entering Data","Date.collected","Days.to.metamorphosis"
"Rcapito",521,"gf1",NA,71,"3/4/23",4,2023,2023-06-21,6,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",523,"gf1",NA,71,"3/4/23",4,2023,2023-06-21,5.5,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",566,"gf1",NA,71,"3/4/23",4,2023,2023-06-21,3.23,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",570,"gf1",NA,71,"3/4/23",4,2023,2023-06-21,4.84,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",574,"gf1",NA,71,"3/4/23",4,2023,2023-06-21,4.13,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",582,"gf1",NA,71,"3/4/23",4,2023,2023-06-21,5.25,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",583,"gf1",NA,71,"3/4/23",4,2023,2023-06-21,5.19,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",593,"gf1",NA,71,"3/4/23",4,2023,2023-06-21,4.49,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",610,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,5.37,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",611,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,4.91,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",612,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,5.14,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",613,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,6.08,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",614,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,5.15,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",615,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,4.64,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",616,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,4.45,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",617,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,4.45,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",665,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,5.19,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",674,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,3.58,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",688,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,6.97,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",690,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,5.11,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",719,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,5.6,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",720,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,6.05,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",721,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,5.3,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",722,"gf1",NA,71,"3/4/23",4,2023,2023-06-23,5.86,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",736,"gf1",NA,71,"3/4/23",4,2023,2023-06-26,5.06,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",737,"gf1",NA,71,"3/4/23",4,2023,2023-06-26,4.83,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",738,"gf1",NA,71,"3/4/23",4,2023,2023-06-26,4.73,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",739,"gf1",NA,71,"3/4/23",4,2023,2023-06-26,4.51,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",823,"gf1",NA,71,"3/4/23",4,2023,2023-06-26,4.54,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",839,"gf1",NA,71,"3/4/23",4,2023,2023-06-28,4.95,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",840,"gf1",NA,71,"3/4/23",4,2023,2023-06-28,4.56,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",914,"gf1",NA,71,"3/4/23",4,2023,2023-06-28,4.75,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1021,"gf1",NA,71,"3/4/23",4,2023,2023-07-03,5.09,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1044,"gf1",NA,71,"3/4/23",4,2023,2023-07-05,7.32,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1045,"gf1",NA,71,"3/4/23",4,2023,2023-07-05,7.94,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1083,"gf1",NA,71,"3/4/23",4,2023,2023-07-07,7.91,"N/A","1cm tail","N/A","UGA","CE","2/13/23",NA
"Rcapito",1109,"gf1",NA,71,"3/4/23",4,2023,2023-07-10,4.09,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",106,"gf1",NA,60,"3/4/23",5,2023,2023-06-12,5.82,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",107,"gf1",NA,60,"3/4/23",5,2023,2023-06-12,4.18,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",108,"gf1",NA,60,"3/4/23",5,2023,2023-06-12,5.43,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",109,"gf1",NA,60,"3/4/23",5,2023,2023-06-12,6.22,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",115,"gf1",NA,60,"3/4/23",5,2023,2023-06-12,5.44,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",199,"gf1",NA,60,"3/4/23",5,2023,2023-06-14,6.21,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",200,"gf1",NA,60,"3/4/23",5,2023,2023-06-14,6.92,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",201,"gf1",NA,60,"3/4/23",5,2023,2023-06-14,7.24,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",202,"gf1",NA,60,"3/4/23",5,2023,2023-06-14,5.42,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",213,"gf1",NA,60,"3/4/23",5,2023,2023-06-15,5.66,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",217,"gf1",NA,60,"3/4/23",5,2023,2023-06-15,6.25,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",261,"gf1",NA,60,"3/4/23",5,2023,2023-06-16,6.87,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",262,"gf1",NA,60,"3/4/23",5,2023,2023-06-16,5.75,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",263,"gf1",NA,60,"3/4/23",5,2023,2023-06-16,5.81,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",264,"gf1",NA,60,"3/4/23",5,2023,2023-06-16,5.51,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",352,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,5.62,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",353,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,7.18,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",354,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,5.48,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",355,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,6.12,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",356,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,6.28,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",366,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,5.87,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",368,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,5.74,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",370,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,5.89,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",371,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,5.62,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",386,"gf1",NA,60,"3/4/23",5,2023,2023-06-18,5.75,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",428,"gf1",NA,60,"3/4/23",5,2023,2023-06-21,5.57,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",429,"gf1",NA,60,"3/4/23",5,2023,2023-06-21,6.09,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",490,"gf1",NA,60,"3/4/23",5,2023,2023-06-21,4.61,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",493,"gf1",NA,60,"3/4/23",5,2023,2023-06-21,5.42,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",495,"gf1",NA,60,"3/4/23",5,2023,2023-06-21,6.22,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",620,"gf1",NA,60,"3/4/23",5,2023,2023-06-23,5.69,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",735,"gf1",NA,60,"3/4/23",5,2023,2023-06-26,6.35,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",841,"gf1",NA,60,"3/4/23",5,2023,2023-06-28,5.82,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",908,"gf1",NA,60,"3/4/23",5,2023,2023-06-28,7.9,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",991,"gf1",NA,60,"3/4/23",5,2023,2023-07-02,5.85,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1042,"gf1",NA,60,"3/4/23",5,2023,2023-07-05,3.34,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1043,"gf1",NA,60,"3/4/23",5,2023,2023-07-05,4.07,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",116,"gf1",NA,60,"3/1/23",6,2023,2023-06-12,3.98,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",153,"gf1",NA,60,"3/1/23",6,2023,2023-06-14,4.66,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",154,"gf1",NA,60,"3/1/23",6,2023,2023-06-14,4.02,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",218,"gf1",NA,60,"3/1/23",6,2023,2023-06-15,4.3,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",282,"gf1",NA,60,"3/1/23",6,2023,2023-06-16,3.81,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",283,"gf1",NA,60,"3/1/23",6,2023,2023-06-16,5.68,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",359,"gf1",NA,60,"3/1/23",6,2023,2023-06-18,4.58,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",409,"gf1",NA,60,"3/1/23",6,2023,2023-06-19,4.61,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",447,"gf1",NA,60,"3/1/23",6,2023,2023-06-21,5.1,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",474,"gf1",NA,60,"3/1/23",6,2023,2023-06-21,4.49,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",532,"gf1",NA,60,"3/1/23",6,2023,2023-06-21,5.12,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",533,"gf1",NA,60,"3/1/23",6,2023,2023-06-21,3.06,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",534,"gf1",NA,60,"3/1/23",6,2023,2023-06-21,5.01,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",572,"gf1",NA,60,"3/1/23",6,2023,2023-06-21,5.19,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",637,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,4.47,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",638,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,5.03,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",639,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,3.45,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",640,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,4.39,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",667,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,4.53,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",669,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,5.78,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",671,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,4.5,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",673,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,4.36,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",676,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,3.96,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",685,"gf1",NA,60,"3/1/23",6,2023,2023-06-23,4.94,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",773,"gf1",NA,60,"3/1/23",6,2023,2023-06-26,4.88,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",774,"gf1",NA,60,"3/1/23",6,2023,2023-06-26,4.58,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",775,"gf1",NA,60,"3/1/23",6,2023,2023-06-26,4.9,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",776,"gf1",NA,60,"3/1/23",6,2023,2023-06-26,4.55,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",777,"gf1",NA,60,"3/1/23",6,2023,2023-06-26,5.71,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",778,"gf1",NA,60,"3/1/23",6,2023,2023-06-26,4.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",779,"gf1",NA,60,"3/1/23",6,2023,2023-06-26,3.34,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",780,"gf1",NA,60,"3/1/23",6,2023,2023-06-26,4.46,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",872,"gf1",NA,60,"3/1/23",6,2023,2023-06-28,5.36,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",873,"gf1",NA,60,"3/1/23",6,2023,2023-06-28,5.41,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",874,"gf1",NA,60,"3/1/23",6,2023,2023-06-28,4.58,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",875,"gf1",NA,60,"3/1/23",6,2023,2023-06-28,5.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",983,"gf1",NA,60,"3/1/23",6,2023,2023-06-30,6.02,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1004,"gf1",NA,60,"3/1/23",6,2023,2023-07-03,6.66,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1005,"gf1",NA,60,"3/1/23",6,2023,2023-07-03,5.58,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1056,"gf1",NA,60,"3/1/23",6,2023,2023-07-05,5.87,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1075,"gf1",NA,60,"3/1/23",6,2023,2023-07-07,7.88,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1148,"gf1",NA,60,"3/1/23",6,2023,2023-07-10,6.81,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",40,"gf1",NA,60,"3/4/23",7,2023,2023-06-10,6.36,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",117,"gf1",NA,60,"3/4/23",7,2023,2023-06-12,5.89,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",118,"gf1",NA,60,"3/4/23",7,2023,2023-06-12,5.63,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",119,"gf1",NA,60,"3/4/23",7,2023,2023-06-12,4.81,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",120,"gf1",NA,60,"3/4/23",7,2023,2023-06-12,5.99,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",155,"gf1",NA,60,"3/4/23",7,2023,2023-06-14,4.25,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",156,"gf1",NA,60,"3/4/23",7,2023,2023-06-14,3.81,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",164,"gf1",NA,60,"3/4/23",7,2023,2023-06-14,5.66,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",165,"gf1",NA,60,"3/4/23",7,2023,2023-06-14,4.38,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",219,"gf1",NA,60,"3/4/23",7,2023,2023-06-15,5.84,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",220,"gf1",NA,60,"3/4/23",7,2023,2023-06-15,3.36,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",297,"gf1",NA,60,"3/4/23",7,2023,2023-06-18,4.65,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",365,"gf1",NA,60,"3/4/23",7,2023,2023-06-18,4.27,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",376,"gf1",NA,60,"3/4/23",7,2023,2023-06-18,2.85,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",377,"gf1",NA,60,"3/4/23",7,2023,2023-06-18,3.56,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",420,"gf1",NA,60,"3/4/23",7,2023,2023-06-19,5.31,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",421,"gf1",NA,60,"3/4/23",7,2023,2023-06-19,5.4,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",424,"gf1",NA,60,"3/4/23",7,2023,2023-06-19,3.22,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",560,"gf1",NA,60,"3/4/23",7,2023,2023-06-21,3.98,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",561,"gf1",NA,60,"3/4/23",7,2023,2023-06-21,3.61,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",562,"gf1",NA,60,"3/4/23",7,2023,2023-06-21,3.64,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",563,"gf1",NA,60,"3/4/23",7,2023,2023-06-21,3.76,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",564,"gf1",NA,60,"3/4/23",7,2023,2023-06-21,4.45,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",588,"gf1",NA,60,"3/4/23",7,2023,2023-06-21,4.19,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",596,"gf1",NA,60,"3/4/23",7,2023,2023-06-21,4.22,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",632,"gf1",NA,60,"3/4/23",7,2023,2023-06-23,4.59,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",633,"gf1",NA,60,"3/4/23",7,2023,2023-06-23,4.36,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",634,"gf1",NA,60,"3/4/23",7,2023,2023-06-23,5.05,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",675,"gf1",NA,60,"3/4/23",7,2023,2023-06-23,3.2,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",683,"gf1",NA,60,"3/4/23",7,2023,2023-06-23,5,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",687,"gf1",NA,60,"3/4/23",7,2023,2023-06-23,4.4,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",781,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,5.33,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",782,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,4.39,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",783,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,4.64,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",784,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,4.04,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",785,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,4.83,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",786,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,5.25,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",787,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,4.38,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",788,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,5.21,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",789,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,4.53,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",790,"gf1",NA,60,"3/4/23",7,2023,2023-06-26,4.64,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",870,"gf1",NA,60,"3/4/23",7,2023,2023-06-28,4.06,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",960,"gf1",NA,60,"3/4/23",7,2023,2023-06-30,4.91,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",961,"gf1",NA,60,"3/4/23",7,2023,2023-06-30,4.67,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1015,"gf1",NA,60,"3/4/23",7,2023,2023-07-03,5.89,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1024,"gf1",NA,60,"3/4/23",7,2023,2023-07-03,5.24,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1126,"gf1",NA,60,"3/4/23",7,2023,2023-07-10,5.9,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1141,"gf1",NA,60,"3/4/23",7,2023,2023-07-10,3.85,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1154,"gf1",NA,60,"3/4/23",7,2023,2023-07-11,7.72,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1155,"gf1",NA,60,"3/4/23",7,2023,2023-07-11,7.58,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1179,"gf1",NA,60,"3/4/23",7,2023,2023-07-14,3.12,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1199,"gf1",NA,60,"3/4/23",7,2023,2023-07-18,7.68,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",178,"gf1",NA,78,"3/4/23",8,2023,2023-06-14,4.12,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",179,"gf1",NA,78,"3/4/23",8,2023,2023-06-14,4.79,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",180,"gf1",NA,78,"3/4/23",8,2023,2023-06-14,4.75,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",181,"gf1",NA,78,"3/4/23",8,2023,2023-06-14,5.29,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",182,"gf1",NA,78,"3/4/23",8,2023,2023-06-14,3.34,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",183,"gf1",NA,78,"3/4/23",8,2023,2023-06-14,3.8,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",184,"gf1",NA,78,"3/4/23",8,2023,2023-06-14,4.65,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",185,"gf1",NA,78,"3/4/23",8,2023,2023-06-14,4.55,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",215,"gf1",NA,78,"3/4/23",8,2023,2023-06-15,4.55,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",357,"gf1",NA,78,"3/4/23",8,2023,2023-06-18,4.5,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",358,"gf1",NA,78,"3/4/23",8,2023,2023-06-18,5.88,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",586,"gf1",NA,78,"3/4/23",8,2023,2023-06-21,4.21,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",590,"gf1",NA,78,"3/4/23",8,2023,2023-06-21,5.3,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",626,"gf1",NA,78,"3/4/23",8,2023,2023-06-23,3.6,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",627,"gf1",NA,78,"3/4/23",8,2023,2023-06-23,4.68,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",628,"gf1",NA,78,"3/4/23",8,2023,2023-06-23,3.63,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",668,"gf1",NA,78,"3/4/23",8,2023,2023-06-23,3.92,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",758,"gf1",NA,78,"3/4/23",8,2023,2023-06-26,3.95,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",759,"gf1",NA,78,"3/4/23",8,2023,2023-06-26,3.43,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",760,"gf1",NA,78,"3/4/23",8,2023,2023-06-26,4.05,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",761,"gf1",NA,78,"3/4/23",8,2023,2023-06-26,3.18,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",762,"gf1",NA,78,"3/4/23",8,2023,2023-06-26,3.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",763,"gf1",NA,78,"3/4/23",8,2023,2023-06-26,3.69,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",764,"gf1",NA,78,"3/4/23",8,2023,2023-06-26,3.35,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",765,"gf1",NA,78,"3/4/23",8,2023,2023-06-26,3.32,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",821,"gf1",NA,78,"3/4/23",8,2023,2023-06-26,3.48,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",864,"gf1",NA,78,"3/4/23",8,2023,2023-06-28,3.23,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
