Animal ID,,tank/clutch,Year,Date stocked,Date.metamorphosed,Days to metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments
Rcap-,1256,3,2011,,40715,,4.73,2300,
Rcap-,1257,3,2011,,40715,,4.87,2300,
Rcap-,1258,3,2011,,40715,,3.77,2300,
Rcap-,1259,4,2011,,40715,,5.39,2300,
Rcap-,1260,5,2011,,40715,,3.05,2300,
Rcap-,1261,5,2011,,40715,,3.61,2300,
Rcap-,1262,5,2011,,40715,,2.91,2300,
Rcap-,1263,5,2011,,40715,,3.23,2300,
Rcap-,1264,5,2011,,40715,,2.87,2300,
Rcap-,1265,5,2011,,40715,,2.48,2300,
Rcap-,1266,5,2011,,40715,,3.32,2300,
Rcap-,1267,5,2011,,40715,,3.17,2300,
Rcap-,1268,6,2011,,40715,,3.87,2300,
Rcap-,1269,6,2011,,40715,,3.85,2300,
Rcap-,1270,7,2011,,40715,,3.19,na,"dead, preserved in EtOH"
Rcap-,1271,7,2011,,40715,,3.39,na,"dead, preserved in EtOH"
Rcap-,1272,7,2011,,40715,,2.66,2300,
Rcap-,1273,7,2011,,40715,,2.91,na,6/30/2011 when marking discovered no left foot but bone was sticking out
Rcap-,1274,7,2011,,40715,,3.28,2300,
Rcap-,1275,7,2011,,40715,,2.78,2300,
Rcap-,1276,7,2011,,40715,,3.58,2300,
Rcap-,1277,7,2011,,40715,,3.59,2300,
Rcap-,1278,7,2011,,40715,,4.08,2300,
Rcap-,1279,3,2011,,40717,,5.3,2300,
Rcap-,1280,3,2011,,40717,,5.96,2300,
Rcap-,1281,4,2011,,40717,,6.27,2300,
Rcap-,1282,5,2011,,40717,,3.7,2300,
Rcap-,1283,5,2011,,40717,,2.8,2300,
Rcap-,1284,5,2011,,40717,,4.05,2300,
Rcap-,1285,6,2011,,40717,,3.81,na,DOA; preserved in 95% EtOH
Rcap-,1286,6,2011,,40717,,4.13,2300,
Rcap-,1287,7,2011,,40717,,2.83,2300,
Rcap-,1288,7,2011,,40717,,3.97,2300,
Rcap-,1289,7,2011,,40717,,3.44,2300,
Rcap-,1290,7,2011,,40717,,4.1,2300,
Rcap-,1291,2,2011,,40718,,4.22,2300,
Rcap-,1292,2,2011,,40718,,3.87,2300,tail nub
Rcap-,1293,3,2011,,40718,,5.28,2300,
Rcap-,1294,3,2011,,40718,,5.23,2300,tail nub
Rcap-,1295,5,2011,,40718,,4.99,2300,tail nub
Rcap-,1296,6,2011,,40718,,4.23,2300,
Rcap-,1297,2,2011,,40721,,4.21,na,dead in tank; preserved in EtOH
Rcap-,1298,2,2011,,40721,,4.08,2300,
Rcap-,1299,3,2011,,40721,,4.48,2300,
Rcap-,1300,3,2011,,40721,,4.55,2300,
Rcap-,1301,3,2011,,40721,,5.1,2300,small tail remaining
Rcap-,1302,3,2011,,40721,,5,2300,
Rcap-,1303,4,2011,,40721,,5.46,2300,
Rcap-,1304,4,2011,,40721,,6.46,2300,
Rcap-,1305,5,2011,,40721,,4.3,2300,
Rcap-,1306,5,2011,,40721,,3.1,2300,
Rcap-,1307,5,2011,,40721,,3.85,2300,
Rcap-,1308,5,2011,,40721,,3.67,2300,
Rcap-,1309,5,2011,,40721,,3.34,2300,
Rcap-,1310,5,2011,,40721,,3.66,2300,
Rcap-,1311,5,2011,,40721,,3.2,2300,
Rcap-,1312,5,2011,,40721,,3.92,2300,
Rcap-,1313,5,2011,,40721,,4.03,2300,
Rcap-,1314,6,2011,,40721,,4.13,2300,
Rcap-,1315,6,2011,,40721,,3.06,2300,
Rcap-,1316,7,2011,,40721,,na,na,dead in tank; preserved in EtOH
Rcap-,1317,7,2011,,40721,,3.41,2300,
Rcap-,1318,7,2011,,40721,,3.77,2300,
Rcap-,1319,7,2011,,40721,,4.64,2300,small tail remains
Rcap-,1320,7,2011,,40721,,3.44,2300,
Rcap-,1321,7,2011,,40721,,3.62,2300,
Rcap-,1322,7,2011,,40721,,3.34,2300,
Rcap-,1323,1,2011,,40723,,6.12,2300,
Rcap-,1324,1,2011,,40723,,6.09,2300,
Rcap-,1325,2,2011,,40723,,4.1,2300,
Rcap-,1326,2,2011,,40723,,3.57,2300,
Rcap-,1327,3,2011,,40723,,4.08,2300,
Rcap-,1328,3,2011,,40723,,5.44,2300,
Rcap-,1329,3,2011,,40723,,5.01,2300,
Rcap-,1330,5,2011,,40723,,4.3,2300,
Rcap-,1331,6,2011,,40723,,5.29,2300,
Rcap-,1332,7,2011,,40723,,3.38,2300,
Rcap-,1333,7,2011,,40723,,4.4,2300,
Rcap-,1334,7,2011,,40723,,3.92,2300,
Rcap-,1335,2,2011,,40725,,4.7,2300,
Rcap-,1336,2,2011,,40725,,4.98,2300,
Rcap-,1337,2,2011,,40725,,3.36,2300,
Rcap-,1338,2,2011,,40725,,4.28,2300,
Rcap-,1339,3,2011,,40725,,4.3,2300,
Rcap-,1340,5,2011,,40725,,4.48,2300,tail nub
Rcap-,1341,6,2011,,40725,,4.01,2300,
Rcap-,1342,6,2011,,40725,,3.99,2300,noticeable curvature on right side
Rcap-,1343,7,2011,,40731,,4.22,2300,
Rcap-,1344,2,2011,,40728,,3.89,2300,
Rcap-,1345,2,2011,,40728,,3.05,2300,
Rcap-,1346,2,2011,,40728,,5.06,2300,
Rcap-,1347,2,2011,,40728,,4.6,2300,
Rcap-,1348,5,2011,,40728,,4.35,2300,
Rcap-,1349,5,2011,,40728,,4.15,2300,
Rcap-,1350,5,2011,,40728,,3.91,2300,
Rcap-,1351,5,2011,,40728,,3.74,2300,
Rcap-,1352,6,2011,,40728,,4.65,2300,
Rcap-,1353,6,2011,,40728,,4.06,2300,
Rcap-,1354,6,2011,,40728,,4.89,2300,
Rcap-,1355,6,2011,,40728,,4.59,2300,
Rcap-,1356,7,2011,,40728,,4.45,2300,
Rcap-,1357,7,2011,,40728,,4.69,2300,
Rcap-,1358,7,2011,,40728,,4.15,2300,
Rcap-,1359,2,2011,,40730,,4.6,2300,
Rcap-,1360,3,2011,,40730,,6.24,2300,
Rcap-,1361,5,2011,,40730,,4.12,2300,
Rcap-,1362,7,2011,,40730,,4.77,2300,
Rcap-,1363,7,2011,,40730,,3.54,na,missing right hind leg
Rcap-,1364,2,2011,,40733,,5.54,2300,
Rcap-,1365,2,2011,,40733,,5.93,2300,
Rcap-,1366,5,2011,,40733,,4.07,2300,
Rcap-,1367,5,2011,,40733,,4.02,2300,
Rcap-,1368,5,2011,,40733,,4.66,2300,
Rcap-,1369,6,2011,,40733,,6.5,2300,"lethargic, red legs"
Rcap-,1370,6,2011,,40733,,4.44,2300,
Rcap-,1371,5,2011,,40739,,3.3,2300,
Rcap-,1372,5,2011,,40739,,4.28,2300,
Rcap-,1373,5,2011,,40739,,3.75,2300,
Rcap-,1374,5,2011,,40739,,3.93,2300,
Rcap-,1375,5,2011,,40739,,5.1,2300,
Rcap-,1376,5,2011,,40739,,3.69,2300,
Rcap-,1377,2,2011,,40739,,4.31,2300,
Rcap-,1378,2,2011,,40739,,4.55,2300,
Rcap-,1379,2,2011,,40739,,4.39,2300,
Rcap-,1380,2,2011,,40739,,4.29,2300,
Rcap-,1381,2,2011,,40739,,4.37,2300,left leg broke accidently
Rcap-,1382,2,2011,,40739,,3.44,2300,
Rcap-,1383,2,2011,,40739,,3.68,2300,
Rcap-,1384,5,2011,,40742,,4.95,2300,
Rcap-,1385,5,2011,,40744,,4.35,2300,
Rcap-,1386,5,2011,,40744,,4.65,2300,
Rcap-,1387,2,2011,,40744,,4.97,2300,
Rcap-,1388,7,2011,,40744,,5.7,2300,left eye deformed-- smaller eye
Rcap-,1389,5,2011,,40745,,4.87,2300,
Rcap-,1390,5,2011,,40749,,5.2,2300,
Rcap-,1391,6,2011,,40749,,6.9,2300,
Rcap-,1392,7,2011,,40749,,5.23,2300,missing right leg
